uid,total_interaction,active_days,user_lifetime_days,avg_rating,rating_std,category_div,unique_app,churn
0X1mv8hWGRRcRNJm,33,33,2375,3.696969696969697,1.237054174360618,19,33,1
0X5wY1hFEhytqs6f,5,5,1444,3.6,1.51657508881031,4,5,1
0XiDTfHQM8e97f3Q,20,20,2545,3.8,1.5423836644690752,17,20,0
0Xq3ZuBK53UMkaRt,38,37,2189,3.0789473684210527,1.5488719338361452,21,38,0
0XyqMc8UGmKOrSoo,8,7,792,3.125,1.642080561796093,8,8,1
0YByhqbvP4DxjGuN,5,5,1171,2.4,1.9493588689617927,4,5,1
0YRZAVqWM62wMMVf,7,7,1003,2.5714285714285716,1.3972762620115435,5,7,1
0YSRtszun7YIEi6Q,19,19,1967,3.210526315789474,1.5484381869204369,14,19,0
0YTL9g8L7ey5B9CS,7,7,725,2.5714285714285716,1.2724180205607036,6,7,1
0YcaO0LiGlC2cyqh,5,5,971,4.0,1.0,5,5,1
0YfNRifJ1dYKE0US,12,12,1704,3.5833333333333335,1.5642792899510296,11,12,0
0YmJzlnwpkjpnplx,9,9,2038,3.6666666666666665,1.5,6,9,0
0Yro4pRnK5AcYQDy,19,19,1892,3.0526315789473686,1.4327007988227578,13,19,0
0YxM0h4IfLW4kHzD,7,7,1092,2.857142857142857,1.6761634196950517,6,7,1
0Yxr5YtZlja41Gw1,8,7,828,3.0,1.7728105208558367,7,8,1
0Z04L4BQqRwIbkli,7,6,585,4.285714285714286,0.48795003647426655,6,7,1
0Z5LcnxNYyi2JlIj,17,17,1630,2.3529411764705883,1.4552137502179978,17,17,0
0ZAUeO79kaSYhC0Q,14,14,2801,3.142857142857143,1.4064216928154862,12,14,1
0ZAdNwl6uwsPBfNd,62,58,2658,2.870967741935484,1.6345036943400313,29,62,0
0ZLzV1rkR37rxYxT,5,5,1069,2.6,1.51657508881031,5,5,1
0ZMFdye7R4pGT4j5,9,9,1118,2.888888888888889,1.7638342073763937,9,9,1
0ZMtYf993gNPFTQs,5,5,2124,3.2,1.4832396974191326,4,5,0
0ZQ1zsFJ8GojnkYp,5,5,579,4.6,0.5477225575051662,5,5,1
0ZTpb2QMgeyowyHW,63,60,2452,3.380952380952381,1.549490774088757,27,62,0
0ZbMGZVtijO9Mqbo,6,6,576,4.0,1.6733200530681511,6,6,0
0ZcfQUYJ07YToILb,6,6,558,1.6666666666666667,1.632993161855452,5,6,0
0ZuXfP5lZknYC0QF,61,60,2425,3.19672131147541,1.5686477417524045,27,60,0
0ZxxR4Y7AbzCcSFx,6,6,952,3.8333333333333335,1.602081978759722,5,6,0
0a38QDGMMWVcPqxa,127,119,3048,3.078740157480315,1.5512734104118362,35,127,0
0a4yfzH8Q8TuPVix,12,12,1070,3.1666666666666665,1.8504708655481241,11,12,0
0aB04ZA804vI45K6,47,47,2070,3.425531914893617,1.7162228604024574,27,47,0
0aCvSInivQkJeZq6,8,7,2266,3.125,1.5526475085202969,5,8,1
0aF7WWF6rBGaE6Oi,6,6,949,3.6666666666666665,1.2110601416389968,4,6,1
0aKghxAfmJgOHU6O,94,90,2394,3.1702127659574466,1.5905520639772766,39,93,0
0aRu84eMWZGUCytW,6,6,1057,3.3333333333333335,1.632993161855452,5,6,0
0aY3fT1ZUdzyQzTE,7,7,2417,3.2857142857142856,1.4960264830861913,5,7,0
0ae41XQwzrUCSxrB,6,6,1188,3.3333333333333335,1.632993161855452,5,6,1
0ai0WETX2pnlXIEb,188,172,3017,3.285,1.4644102865785895,38,185,0
0aud5KDTFp36MM3G,101,100,3391,3.287128712871287,1.5513647776288229,36,99,0
0b4cxHsOegTANX6M,5,5,979,4.0,1.7320508075688774,5,5,1
0b7w9laIDWBNpAD1,30,29,2913,3.1666666666666665,1.57749984061059,25,30,0
0bEn8FmKzHw1bHJI,9,9,2835,3.7777777777777777,1.3017082793177757,8,9,0
0bIMdzj64nF34RuC,81,78,3206,3.2222222222222223,1.5811388300841898,33,81,0
0bYgVnID0jBXdOwJ,7,7,851,3.142857142857143,1.6761634196950514,6,7,1
0bkJ5D5TaqCLjy75,10,10,1172,3.2,1.5491933384829668,8,10,1
0bku505Z020ebrGy,7,7,954,3.857142857142857,1.4638501094227998,6,7,0
0bwCKWmA1Gpry9yG,5,5,1213,1.8,1.0954451150103321,4,5,1
0bzJR4zRkYUjLUtS,87,82,2111,3.1494252873563218,1.5516587945492242,32,87,0
0cGmJvU9nn2E61HH,5,5,459,3.0,1.8708286933869707,5,5,1
0cL1Kfu14W2EY1jo,51,50,3073,3.1176470588235294,1.5316273544636032,25,51,0
0cLEUNgpujdAlaC0,162,149,3349,3.3950617283950617,1.463247577967177,37,160,0
0cLkzD19vztFrmJD,17,15,663,3.9411764705882355,1.1440382552221602,11,17,0
0cPAdRIjJzjizO0r,7,7,2426,3.7142857142857144,1.3801311186847085,6,7,1
0co4oIld7XMWbqJX,10,10,3047,2.7,1.5670212364724212,9,10,1
0crn7kMKBWBScANg,9,9,2603,2.888888888888889,1.5365907428821477,8,9,1
0cvvUwgVYj4rElxb,5,5,2767,2.8,1.7888543819998317,5,5,0
0d5BdJMROZoQ9j7W,156,144,2737,3.3076923076923075,1.5887320349600147,36,151,0
0d91KQbP6Og2Okyo,6,6,1225,3.1666666666666665,1.8348478592697182,6,6,1
0d9COj57b0R9DIiy,7,7,1921,3.4285714285714284,0.9759000729485333,6,7,1
0dC8Q2cPuBxqDgg2,5,5,374,3.2,1.4832396974191324,5,5,0
0dCHQXYuNI1mWMfl,6,6,3093,3.5,1.224744871391589,6,6,1
0dJIXOQGbE11k612,7,7,2821,2.7142857142857144,1.4960264830861913,4,7,1
0dJslcCVxwccLPVi,12,12,919,3.3333333333333335,1.7232808737106582,10,12,0
0dLZ6g6oozNvA1DG,7,6,839,4.428571428571429,1.1338934190276817,7,7,0
0dUJUnPVlYiur1BX,46,46,3014,3.5652173913043477,1.485517850792832,25,46,0
0deKsXZzabi85Plc,7,7,1144,3.2857142857142856,1.2535663410560176,6,7,1
0dmg1orINfXE4zxs,17,17,1262,3.4705882352941178,1.5458673560021057,15,17,0
0dvwZ1gkSU24LV1s,5,5,495,3.8,1.6431676725154984,5,5,1
0dwDh3a6xQobZ6Kf,7,7,1167,3.7142857142857144,1.4960264830861913,7,7,1
0dxR7qyHyVo98lEs,12,12,1232,2.9166666666666665,1.6213537179739277,11,12,1
0e7bQKXmtGWlYU5k,67,63,2733,3.3582089552238807,1.6487046571733994,28,65,0
0eMfQ8zvmZ050rAG,60,56,2916,3.2333333333333334,1.4885627998306112,32,60,0
0eSKVJ8SBXSVVwXd,8,8,2110,3.625,1.7677669529663689,6,8,0
0eTUrl8DVNagfefR,7,7,1474,2.142857142857143,1.2149857925879117,6,7,1
0eVVIPqUSVsy9PYI,6,6,707,2.1666666666666665,1.4719601443879744,6,6,0
0ecrAQaBKMeU1Pk7,5,5,2006,3.4,1.816590212458495,5,5,1
0emjmUUvC6GNW4GJ,5,5,2704,2.0,1.7320508075688772,3,5,0
0enopka8sxZW6mgf,26,25,2252,3.6923076923076925,1.2253727847224538,19,26,0
0epWDi3WKypAIKr6,5,5,947,4.2,1.0954451150103321,5,5,1
0f3HrAjB99qh5qF3,22,22,2272,3.1363636363636362,1.4571810537392476,14,22,1
0f9WF1YgoXGhcu1h,13,13,2375,2.923076923076923,1.5525000516123697,11,13,1
0fEp97xiH9nSVP46,10,10,1995,2.7,1.567021236472421,9,10,1
0fFv08wyYUFhUtVk,8,8,1050,2.625,1.407885953173359,7,8,1
0fNVbodn4ys8zgxD,7,7,3239,1.8571428571428572,0.8997354108424375,6,7,1
0fNtAeSUAUmktQZP,9,9,1794,3.888888888888889,0.927960727138337,7,9,1
0fRbllnH7iAMrVIe,150,142,3161,3.2666666666666666,1.5701351485739927,39,147,0
0fX8rIBx3U5GMVHf,8,8,2149,2.25,1.2817398889233114,5,8,0
0fXBssys9t8Y4XMI,155,145,3308,3.529032258064516,1.4518670354281935,42,152,0
0fXHcq9xfbPV0VR3,6,6,859,3.8333333333333335,1.4719601443879744,6,6,0
0fXSBnVwee5RanuD,5,5,457,3.8,0.8366600265340756,4,5,1
0fhTK2AJzX7I5zAw,67,64,2930,3.208955223880597,1.4620172182466147,34,66,0
0fk6X9rKSUsqUdXN,6,6,1564,4.5,0.8366600265340756,5,6,1
0frk5aIb9Waba5if,7,7,488,2.5714285714285716,1.7182493859684491,6,7,0
0g6G9RAqQQBikMjv,8,8,1614,3.375,1.8468119248354136,6,8,0
0gNunjvXuKm9uaWr,158,147,3267,3.3734177215189876,1.5577387548042132,39,157,0
0gjkCsy1RZcDDEB9,5,5,2647,2.6,1.816590212458495,5,5,0
0gx7KFrx2kXjuGhZ,7,7,1914,2.7142857142857144,1.7043362064926935,6,7,1
0h3fByNnx8njBuZ1,5,5,2029,3.6,0.8944271909999159,5,5,1
0h6YDzQkWyIzYkJ8,28,28,1694,2.75,1.481365736219265,19,28,0
0hImV85CMyLxsKfz,8,8,926,3.875,1.1259916264596033,6,8,1
0ha70c5YzXVvJ7cn,134,121,3112,3.5597014925373136,1.443216926935533,42,134,0
0heL58hSorEUdGil,29,29,2066,3.586206896551724,1.4019690586383533,19,29,0
0i1vfizNoDzajKqF,6,6,1160,3.8333333333333335,1.169045194450012,5,6,0
0i5Y0J8Pk6zybF7D,6,6,1131,3.8333333333333335,1.6020819787597222,6,6,0
0i5kakox5a3NA1bh,5,5,1825,4.0,1.0,5,5,1
0i8L2Ig0bUosDu6E,21,21,2356,3.4761904761904763,1.6315344807587617,16,20,0
0iCzCtKHTnS8sldj,5,5,2059,3.6,1.51657508881031,4,5,0
0iDYfoaQoKyswSdV,19,19,2578,3.473684210526316,1.5408663166699286,12,19,1
0iFiGavrfDw3pLR6,10,10,383,3.0,1.6329931618554518,8,10,0
0iOglwLxZB20gYEO,7,7,1156,3.5714285714285716,1.5118578920369088,6,7,0
0iXF14t2JVgOWGkD,6,6,1993,2.6666666666666665,1.3662601021279464,6,6,0
0iZVMp28jrpbZbtP,29,29,2679,2.896551724137931,1.6764083117147226,22,29,0
0id7Ljeqv4BjWfz6,10,10,1710,2.6,1.776388345929897,10,10,1
0iguwhf3aR32arET,108,103,3199,3.4444444444444446,1.4554655826591354,36,107,0
0ipfvUofqW3HqLDw,11,11,3090,3.5454545454545454,1.507556722888818,11,11,1
0ivXbq5gFoBlPgFU,8,8,714,3.125,1.5526475085202969,8,8,1
0ixpokvMkzZQyfCb,6,6,1406,2.6666666666666665,1.632993161855452,6,6,1
0izjRWTq6uoF0SKV,5,5,1031,2.8,1.7888543819998317,4,5,1
0izxlTSXzbA8OMd4,6,6,2017,2.6666666666666665,1.632993161855452,6,6,0
0j1mfyaf7qPNYyaD,187,169,3395,3.3262032085561497,1.557330229063586,42,183,0
0j6QGC5L0vMm1bMp,9,9,1369,3.7777777777777777,1.3944333775567925,9,9,1
0j8YbX8nVSgyy287,6,6,953,3.0,1.7888543819998317,6,6,0
0jBEEhW3dF69ZkNL,8,8,1891,3.625,1.0606601717798214,7,8,0
0jBeObAyOZVns6mJ,6,6,1436,2.6666666666666665,1.96638416050035,4,6,0
0jFuAjXNtg824CKP,9,9,995,3.3333333333333335,1.4142135623730951,9,9,1
0jOJU0czw6qF2bbk,5,5,1976,3.6,1.51657508881031,4,5,1
0jRZ3eGHk0E23W0U,166,153,2620,3.4578313253012047,1.5318929056584598,41,166,0
0jUKsOWzES063BRt,41,41,2509,3.341463414634146,1.4072980511881796,21,41,0
0jc5wi8mFhcw5PzP,6,6,1563,2.5,1.224744871391589,6,6,0
0jdujyauVDQwNDim,188,172,3143,3.331578947368421,1.5085480007125767,39,185,0
0jhLy1oxWu9SbXwH,36,36,2494,3.2222222222222223,1.742102360632301,22,36,0
0jmKALZ4clAP9eK7,32,32,2675,3.1875,1.712148245013622,18,32,0
0jmNN3ESl01jJgm8,7,7,1044,3.142857142857143,1.6761634196950514,7,7,1
0jtEIxEknMFPxT1l,14,14,1394,2.7142857142857144,1.4373357526806552,12,14,0
0jzEMVAaFZOLXVLZ,11,11,2230,3.272727272727273,1.9021518914592015,8,11,1
0k0z9svXb9SAtT34,7,7,1158,3.2857142857142856,1.4960264830861913,7,7,1
0k4KZLbdOggZUN84,6,6,2450,4.0,1.0954451150103321,6,6,1
0k4dAT5XVrWAqTZh,52,51,2834,3.3846153846153846,1.497106308900884,31,52,0
0k7C3mMYeVveXqIb,5,5,666,5.0,0.0,5,5,1
0kId839C0zS4ELWH,6,6,1531,3.0,1.6733200530681511,5,6,1
0kJ7w9XYBVFFa7I7,6,6,1257,4.0,1.6733200530681511,6,6,0
0kZUp6cr5MHEvLD1,6,6,595,2.5,1.6431676725154984,6,6,1
0kaJXYy1DWB5Nsir,5,5,802,3.8,1.7888543819998317,5,5,1
0kb4G6FJRbFNs2GZ,11,11,1930,2.909090909090909,1.513574937328539,9,11,0
0kbq4ZOohnn2ZNAR,31,31,2271,3.4516129032258065,1.6091138281140824,22,31,0
0kvXTSsYuOxTtYfD,15,15,1815,3.4,1.3522468075656264,14,15,0
0kxuRienJ0ecqM90,97,96,3298,3.1443298969072164,1.5876456017326508,39,95,0
0l1BSmBArQYyVL3a,31,31,1826,3.032258064516129,1.6224235157677322,22,31,0
0l5cmPolQfx3HZQR,48,45,3286,3.3125,1.416562365789171,25,48,0
0lC7a6GIYJ6UNLfw,6,6,1232,4.0,1.5491933384829668,4,6,1
0lHJdFFFJuI7j84h,45,44,3352,3.1333333333333333,1.391532836969231,27,45,0
0lHO3l5TZaPeLQBP,11,11,2516,3.3636363636363638,1.6292775867068983,10,11,1
0lQmW1ROLF0uRGgG,85,84,3299,3.152941176470588,1.6147083059070653,30,85,0
0ld0Nr6HZjV1fqn9,9,9,2404,4.111111111111111,1.1666666666666667,7,9,1
0leUTgO2XNeLfjuO,154,140,2767,3.4935064935064934,1.5519195503656857,41,153,0
0lm6N96YruKau0Ak,41,40,1654,3.1707317073170733,1.7015057893582122,20,41,0
0lmLK4aqWhQ2vfWh,45,45,2542,2.8666666666666667,1.4709304414677005,26,45,0
0lp8G8sJPd77XB1t,8,8,1032,3.25,1.7525491637693282,7,8,0
0lqhHjwUOgzNk7N7,9,9,3085,3.6666666666666665,1.5,7,9,0
0luGjUkoLAQo9HE3,31,31,1133,3.4516129032258065,1.5457190274522592,24,30,1
0lvCTFhpgTTClPD4,9,9,1387,2.6666666666666665,1.5,6,9,1
0m8Qgnh2yZXkgxMS,107,98,2377,3.149532710280374,1.5283715487083223,35,107,0
0mII59t1iyJe9bgt,5,5,1932,3.6,1.51657508881031,5,5,1
0mMrqIcVoVdRe7l2,89,84,2874,3.134831460674157,1.6039086578216797,34,89,0
0mN8uNIiQobmxX0i,5,5,1093,2.8,1.7888543819998317,4,5,1
0mmzrQ2YlP6FTozv,63,62,3401,3.2857142857142856,1.5598652901780667,30,61,0
0mtCHIeXcRMjXWP2,47,45,2884,3.6595744680851063,1.5076125056393093,28,47,0
0mzZIPpZ2nnS0JQg,8,8,2910,2.125,1.1259916264596033,8,8,1
0n8Lm4vfc8ncK6DA,5,5,1018,1.8,0.8366600265340756,5,5,1
0n9HGbMhv37QNssi,6,6,1215,2.5,1.6431676725154984,6,6,1
0nDrG3ahoT79aRjC,5,5,3054,3.2,1.4832396974191326,5,5,1
0nHUTfB8UeYYzzFP,7,7,1171,3.2857142857142856,1.4960264830861913,7,7,1
0nKEuQBcvyedv19N,12,12,1471,2.5833333333333335,1.378954368902449,11,12,1
0nR3nghFIZaA0xrw,6,6,937,3.0,1.6733200530681511,5,6,0
0nV3IbvbieQR2Csa,19,19,2418,3.210526315789474,1.3975751766073288,15,18,0
0nVscIytFx5MnGfi,5,5,1066,3.0,2.0,5,5,1
0nXJcHWASz3civuV,5,5,1307,3.2,1.4832396974191326,4,5,1
0nYsILqY8Hdp76B1,6,6,847,2.8333333333333335,1.8348478592697182,6,6,0
0ncInKxXQiusz7ip,5,5,951,2.0,1.4142135623730951,3,5,1
0nk2Z2JuZxwrPP6m,6,6,1022,3.3333333333333335,1.632993161855452,5,6,1
0o6HCX1hN4F2oX3y,5,5,3305,4.4,1.3416407864998738,5,5,0
0o7VnVuVCkogPZY3,163,149,2598,3.441717791411043,1.5157533249473407,41,161,0
0o8lLMPLyUkLJS5k,6,6,2012,3.3333333333333335,1.0327955589886444,6,6,1
0oGkESPbnWh6YVL7,5,5,955,3.6,1.51657508881031,5,5,1
0oMe6ECBpIoAg2q6,6,6,966,4.333333333333333,0.816496580927726,6,6,0
0oNMYoso0SzvH9Ol,6,6,1764,3.1666666666666665,1.7224014243685084,6,6,1
0oOpG1fNelm2KMUf,96,90,2997,3.1979166666666665,1.4982079938988633,34,95,0
0oRPqVThMp6sz7Dh,6,6,1192,2.5,1.51657508881031,5,6,1
0oSl6khYzgGt7eUI,6,6,3371,3.6666666666666665,1.7511900715418263,5,6,1
0oUPMjJrz0dV60kT,5,5,1008,3.0,2.0,5,5,1
0oUnCShfQobJ2Pbl,8,8,1070,3.125,1.5526475085202969,8,8,0
0oYEr9HH8J6kI5vq,38,37,2617,3.263157894736842,1.588543622082917,23,38,0
0orNNu3S4GxHmsYz,48,47,2485,3.1458333333333335,1.5977322137800045,27,48,0
0ou5wnePnVjZMe2K,40,39,2867,3.25,1.5811388300841895,22,40,0
0ovmVpCMu5Q1wj3E,84,81,3407,3.0476190476190474,1.6783867893225848,32,84,0
0p9nsO0Zqe9cWpaT,5,5,1779,2.8,1.7888543819998317,5,5,0
0pBxzQZg2RUXtwIP,111,105,3211,3.4864864864864864,1.4824112106777247,31,111,0
0pITWeboakUotktL,112,106,2817,3.107142857142857,1.5788988228893874,34,111,0
0pIjZoRvghpoR6mL,5,4,810,2.8,1.7888543819998317,5,5,1
0pKDRG89vntNiQB3,9,9,543,3.5555555555555554,1.5898986690282428,7,9,1
0pRWDie3dKsvTtpE,76,74,2528,3.4473684210526314,1.5439752747770306,32,76,0
0pXRI5R3KlxYEEPn,184,171,3155,3.152173913043478,1.5072486612918339,42,181,0
0pZoD74ceZ593zvr,9,9,2244,3.6666666666666665,1.6583123951777,8,9,1
0plohNEygUbu7l0M,14,14,2498,3.357142857142857,1.499083969380217,11,14,0
0psNSjnWMgLBGDBH,11,11,2358,3.1818181818181817,1.4709304414677002,6,11,1
0pvwh19XjeMplFHI,5,5,1052,3.2,2.04939015319192,5,5,1
0pwYk7tF9HMd14LP,10,10,2299,3.1,1.728840330651992,9,10,0
0pxy9u03ALCJJtES,5,5,747,2.6,1.51657508881031,4,5,1
0qONdD1GmXe8aqoR,8,7,622,2.25,1.5811388300841898,8,8,0
0qSz33uCxAs7roFJ,8,8,2437,2.625,1.4078859531733587,8,8,1
0qdQFxy6898GYYSx,6,6,809,2.6666666666666665,1.96638416050035,5,6,0
0qfwnZs16as6lfjD,7,7,2989,3.5714285714285716,1.618347187425374,5,7,0
0qiKbI02I7SxtDZp,6,6,1776,3.6666666666666665,1.505545305418162,6,6,0
0qu8fc0r2A36B84z,8,8,2506,2.5,1.4142135623730951,8,8,0
0r1vS7nThJ52qtWW,41,41,2051,3.292682926829268,1.4533393003532311,24,41,0
0r5fOjNMPSH1VEeg,8,8,1814,3.125,1.1259916264596033,8,8,0
0rA3u5AnZNPpH5S4,136,130,2715,3.2720588235294117,1.5891619583439238,40,134,0
0rBywnhlPTUyTAuz,6,6,2192,4.333333333333333,1.0327955589886446,4,6,1
0rFsKgcRmidroUwm,43,43,3251,3.558139534883721,1.4687592039248858,28,43,0
0rIs22oSj19Sm9KC,6,6,1988,2.6666666666666665,1.505545305418162,6,6,1
0rJU27V2iJg8iqBW,10,10,1188,3.6,1.505545305418162,10,10,0
0rQMPdFM2gedXE7L,5,5,989,2.6,0.8944271909999159,5,5,1
0rdmENxEUkCKe755,7,7,2635,3.4285714285714284,0.7867957924694432,7,7,0
0rmXgHlh21ZTeAU7,10,10,2104,2.7,1.2516655570345725,7,10,0
0romAo2CE5gRaxWr,55,54,2232,3.7636363636363637,1.304743998781716,27,54,0
0rsjicRqaS6b50W5,5,5,757,3.6,1.51657508881031,4,5,1
0s386bUA0743szCj,7,7,1451,3.2857142857142856,1.3801311186847085,7,7,1
0sIQyP1mLAG7JQxw,5,5,1006,2.2,1.6431676725154984,5,5,1
0sLAfMngYSlcT1eL,5,5,2858,3.6,1.6733200530681511,5,5,1
0sOfX7pJhBjVAvii,12,12,1163,2.9166666666666665,1.3113721705515067,11,12,0
0sW44ylUaBeCU9Rc,5,5,856,3.4,1.3416407864998738,5,5,1
0sbFjSwuGgXToAIm,7,7,1890,3.0,1.4142135623730951,6,7,0
0scPjLsIuSP4o8Dd,26,26,1684,2.8076923076923075,1.4427537771700554,20,26,1
0svHMRtboYUtbwer,8,8,1684,3.75,1.3887301496588271,8,8,1
0t67kP7O2t6xDadQ,5,5,2400,3.4,1.816590212458495,5,5,1
0tHDWWebSnjh2rB0,49,46,3005,3.2653061224489797,1.496878838952372,24,49,0
0tJDQ2J6MebBhgR4,65,64,2281,3.4461538461538463,1.425556571470083,32,65,0
0tQ2xnZlLtVbyKeS,182,172,3119,3.258241758241758,1.5500180668393464,39,179,0
0tQC51aZXEqY8N1U,6,6,1085,4.166666666666667,1.1690451944500122,6,6,1
0tVrLOPwxiTSbGg7,6,6,1599,3.6666666666666665,1.3662601021279464,4,6,1
0uA6zkJOwH8rcfWe,5,5,833,4.2,0.8366600265340756,4,5,1
0uXRtVoDxzKOV7kD,46,46,2140,3.869565217391304,1.3267955658012849,25,46,0
0ubPTpq9znRk167S,7,7,1575,4.285714285714286,1.2535663410560174,7,7,1
0udeDpCPRdjjUKQR,7,7,2875,4.0,1.0,7,7,0
0umRolySDpeQCMZ8,9,9,1081,4.111111111111111,1.0540925533894598,7,9,0
0upAvrJnzkRv4R4I,8,8,2816,3.75,1.2817398889233114,6,8,1
0upp87WfrR4ykp7N,6,6,859,2.3333333333333335,1.505545305418162,6,6,1
0v9hDq8YPyWUjsAJ,21,20,2106,3.6666666666666665,1.5275252316519465,17,21,0
0vAfxXo3Rq0pTrWL,6,6,807,3.3333333333333335,1.8618986725025255,6,6,1
0vB90SbNPE7SBBFy,6,6,2769,3.5,1.9748417658131499,6,6,1
0vFeju9JWVWq6pkw,7,7,923,3.5714285714285716,1.2724180205607034,6,7,1
0vJNa8s5ECEWI6yt,30,29,1954,3.0,1.4621665549733924,17,30,0
0vMvPjZYweZN46uD,6,6,3026,3.8333333333333335,1.602081978759722,6,6,0
0vOfSKrWJj4WYdOY,45,44,2247,2.911111111111111,1.6211979608557456,27,45,0
0vUTOuMPKwxH6xYj,67,66,3296,3.0597014925373136,1.486103273613992,29,67,0
0vUZdCw4XoFvoSaF,132,121,3406,3.3257575757575757,1.540775120293749,36,131,0
0vYTcx8AlaAPyqri,8,8,931,3.625,1.9226098333849675,8,8,1
0vd0quKdRHMNJRGe,7,7,1796,2.857142857142857,1.5735915849388864,6,7,0
0ve2vhVNQKHZVDwS,9,9,936,3.4444444444444446,1.6666666666666667,8,9,0
0vl5Jzm9wXtKhxv2,21,20,2556,2.9523809523809526,1.774153050787628,13,21,1
0voNiqpuvDPEUm8h,10,10,1652,2.5,1.509230856356236,8,10,1
0vr13GosypTppVjv,9,9,2077,2.5555555555555554,1.509230856356236,8,9,0
0vrNC9FPfyID71zS,12,12,1964,3.5,1.6787441193290353,10,12,1
0vtIeKLJ69uihJ12,9,9,2380,3.2222222222222223,1.5634719199411433,6,9,1
0vvsdlboTRJBMxzx,173,162,3179,3.3121387283236996,1.572186502692098,40,170,0
0w2zPN8Aak5ciZF9,9,9,2952,4.222222222222222,1.3944333775567923,8,9,1
0w5UYo333Ja9JSC3,39,39,3082,3.230769230769231,1.629684155087767,26,39,0
0w6Q5bNJlCN3oCb4,30,30,2837,3.4,1.4527025943345069,19,30,1
0w77i0n7kMyGcL3f,5,5,1997,3.4,1.816590212458495,5,5,0
0w8CwAJMezwSBTtQ,5,5,553,4.0,1.7320508075688772,5,5,1
0wHrosEgHCWhTLiu,8,8,1116,3.125,2.03100960115899,8,8,1
0wOCo7epNjz0xKt7,8,8,701,3.875,1.1259916264596033,8,8,0
0wOTnWBmb8SiGLQs,6,6,1231,3.8333333333333335,1.1690451944500122,5,6,0
0wS6UAHY2FJmpXNG,10,10,2217,3.2,1.5491933384829668,9,10,1
0wZezRky3pOXhbL8,15,15,1433,3.6,1.5023790657297036,11,15,0
0wbE0g9dHRe1aJW8,107,102,2559,3.3457943925233646,1.53636918063776,38,107,0
0whSySTdHG1v5p7l,7,7,365,3.2857142857142856,1.7994708216848745,6,7,1
0wjatdMdXC1enO4C,76,75,2832,3.1052631578947367,1.5194643562204944,31,76,0
0wuyhJY7Ex8MYEPg,5,5,485,3.8,1.6431676725154984,4,5,1
0wvmLy5z8TRsOqhB,5,5,2178,3.4,0.5477225575051661,5,5,0
0x0NRwUXO8yj9qVh,67,65,3031,3.298507462686567,1.5571431238896436,27,67,0
0x2lrK80ysBKtojO,7,7,1195,3.142857142857143,1.5735915849388864,7,7,0
0x2raDDeBKHuGQrh,8,8,2001,3.875,1.3562026818605375,6,8,0
0xItFS4FLnC41sXz,6,6,881,3.0,1.8973665961010275,5,6,1
0xS1VUR3K0k1YXWJ,6,6,1688,3.6666666666666665,1.2110601416389968,5,6,1
0xU5XWBqubARMXK7,52,47,2618,3.1346153846153846,1.6091508679539974,27,52,0
0xWHQL3D1fMhTLZN,32,32,2362,2.84375,1.5473051495443464,21,31,0
0xtFrzU3l1gcKGIW,9,9,1499,3.4444444444444446,1.509230856356236,8,9,1
0y5NfcWuwg8bnPvs,8,8,1053,3.625,1.1877349391654208,7,8,0
0yGbZQ3JkCG419cb,8,8,2139,3.375,1.4078859531733587,8,8,1
0yKxVqlv485sD370,9,9,1257,3.888888888888889,1.3642254619787415,8,9,0
0yYRTNmQxMs7z4Sa,48,45,3015,3.5208333333333335,1.352532429049746,24,47,0
0yiPshtE5nNFPTFq,151,142,2667,3.1390728476821192,1.557946233986003,40,149,0
0yndHtDSP7shZczz,77,72,2844,3.142857142857143,1.6035674514745462,32,76,0
0yuCNhBTc4cX7xa6,9,9,2582,2.888888888888889,1.90029237516523,8,9,0
0yukDvK0m7olFLpH,8,8,1303,3.5,1.8516401995451028,7,8,1
0z7CWdZAP2wLpeYk,5,5,810,2.2,1.3038404810405297,5,5,1
0z7qNqcuyrME7DRB,7,7,718,4.0,1.2909944487358054,7,7,0
0zEVdyoaVI37sTiD,18,18,2144,3.4444444444444446,1.5038078030442361,15,18,0
0zFqvVub3v8iUSUS,5,5,780,3.6,1.3416407864998738,5,5,1
0zLc3awXNNQQJBn2,11,11,1841,3.6363636363636362,1.6292775867068985,9,11,0
0zMthHsxDSC5kZwq,10,10,812,3.0,1.632993161855452,7,9,0
0zRvf8uHEPsMNX09,24,24,2658,3.125,1.5411035007422442,18,24,0
0zc2BkCnSweVrb3W,5,5,474,2.4,1.6733200530681511,4,5,1
0zmIlOx1DrUDSKbu,13,13,2553,2.923076923076923,1.8009968749527976,10,13,0
0zmitx2A8CkPbVM0,35,35,2573,3.3142857142857145,1.6408647033774344,22,35,0
0zqp8rZGacMeFzb4,10,10,1063,3.1,1.449137674618944,7,10,0
0zwyOtXsfpWUFh4g,5,5,756,1.2,0.4472135954999579,3,5,1
101O7gnGKFyNYMMA,5,5,505,3.4,1.816590212458495,5,5,1
104LRc04Oqs2Ursi,5,5,684,2.0,1.7320508075688774,5,5,1
10HwLUVYqR8HE6LO,9,9,2288,3.7777777777777777,1.2018504251546631,7,9,1
10IASrXb37ferKeP,54,51,2405,3.4074074074074074,1.6079814900666383,27,54,0
10MbpcObw82H6WOC,7,7,694,3.857142857142857,1.4638501094227998,7,7,0
10Mcltk6UD96WiPe,7,7,1153,4.714285714285714,0.4879500364742668,6,7,0
